製程及設施名稱,原燃物料或產品名稱,排放型式,活動數據,活動數據單位,數據來源表單名稱,保存單位,活動數據種類,match_status,match_mode,matched_tier,matched_tier_name,matched_name,matched_emission_factor,matched_unit,matched_source,matched_region,matched_base_year,matched_similarity,match_warning,candidate_count,query_text,source_type,source_sheet,calculated_co2e_kg,calculated_co2e_t,calculation_status,calculation_basis
冷媒補充-冰水機,冷媒-R-404A，HFC-125/HFC-143a/HFC-134a(44.0/52.0/4.0),逸散 (F),0.0031,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,2,Tier 2 - 國際產業,R-134a,0.038316904,kg CO2e/kg ,Idemat,EU,2024,0.809916615486145,此為國際平均值，實際情況可能因地區而異,3,冷媒-R-404A，HFC-125/HFC-143a/HFC-134a(44.0/52.0/4.0) 冷媒-R-404A，HFC-125/HFC-143a/HFC-134a(44.0/52.0/4.0) 冷媒補充-冰水機 逸散 (F) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,0.1187824024,0.0001187824024,已計算,活動數據 0.0031 公噸 -> 3.1 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-獨立商用冷凍、冷藏裝備,HFC-32/R-32二氟甲烷，CH2F2,逸散 (F),0.0067,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,0.48,kg,Taiwan EPA,TW,2015,0.819330632686615,,2,HFC-32/R-32二氟甲烷，CH2F2 HFC-32/R-32二氟甲烷，CH2F2 冷媒補充-獨立商用冷凍、冷藏裝備 逸散 (F) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,3.216,0.003216,已計算,活動數據 0.0067 公噸 -> 6.7 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-獨立商用冷凍、冷藏裝備,HFC-32/R-32二氟甲烷，CH2F2,逸散 (F),0.0405,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,0.48,kg,Taiwan EPA,TW,2015,0.819330632686615,,2,HFC-32/R-32二氟甲烷，CH2F2 HFC-32/R-32二氟甲烷，CH2F2 冷媒補充-獨立商用冷凍、冷藏裝備 逸散 (F) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,19.44,0.01944,已計算,活動數據 0.0405 公噸 -> 40.5 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-中、大型冷凍、冷藏裝備,"HFC-134a/R-134a，1,1,1,2-四氟乙烷，C2H2F4",逸散 (F),0.0211,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,2,Tier 2 - 國際產業,R-134a,0.038316904,kg CO2e/kg ,Idemat,EU,2024,0.854765474796295,此為國際平均值，實際情況可能因地區而異,3,"HFC-134a/R-134a，1,1,1,2-四氟乙烷，C2H2F4 HFC-134a/R-134a，1,1,1,2-四氟乙烷，C2H2F4 冷媒補充-中、大型冷凍、冷藏裝備 逸散 (F) 公噸",table4_activity_csv,表4-1_食品飲料業_合成,0.8084866744,0.0008084866744,已計算,活動數據 0.0211 公噸 -> 21.1 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-住宅及商業建築冷氣機,冷媒-R-407C，HFC-32/HFC-125/HFC-134a(23.0/25.0/52.0),逸散 (F),0.0010,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,0.48,kg,Taiwan EPA,TW,2015,0.836455702781677,,2,冷媒-R-407C，HFC-32/HFC-125/HFC-134a(23.0/25.0/52.0) 冷媒-R-407C，HFC-32/HFC-125/HFC-134a(23.0/25.0/52.0) 冷媒補充-住宅及商業建築冷氣機 逸散 (F) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,0.48,0.00048,已計算,活動數據 0.001 公噸 -> 1 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-中、大型冷凍、冷藏裝備,冷媒-R-407C，HFC-32/HFC-125/HFC-134a(23.0/25.0/52.0),逸散 (F),0.0010,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,0.48,kg,Taiwan EPA,TW,2015,0.805311322212219,,1,冷媒-R-407C，HFC-32/HFC-125/HFC-134a(23.0/25.0/52.0) 冷媒-R-407C，HFC-32/HFC-125/HFC-134a(23.0/25.0/52.0) 冷媒補充-中、大型冷凍、冷藏裝備 逸散 (F) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,0.48,0.00048,已計算,活動數據 0.001 公噸 -> 1 kg; * factor (公噸/t/mt 轉 kg)
陸運,採購貨物上游運輸與配送產生之排放,--,"2,368,494.9831",tkm,ERP、Google map、marine online,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,TW,2016,0.823974549770355,,3,採購貨物上游運輸與配送產生之排放 採購貨物上游運輸與配送產生之排放 陸運 -- tkm,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=tkm, factor_unit=tkm"
陸運,貨物下游運輸與配送產生之排放,--,"32,943.0212",tkm,ERP、Google map、marine online,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,TW,2016,0.824778079986572,,3,貨物下游運輸與配送產生之排放 貨物下游運輸與配送產生之排放 陸運 -- tkm,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=tkm, factor_unit=tkm"
海運,採購貨物上游運輸與配送產生之排放,--,"4,536,784.0345",tkm,ERP、Google map、marine online,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,TW,2016,0.830972790718079,,3,採購貨物上游運輸與配送產生之排放 採購貨物上游運輸與配送產生之排放 海運 -- tkm,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=tkm, factor_unit=tkm"
海運,貨物下游運輸與配送產生之排放,--,"148,455.4979",tkm,ERP、Google map、marine online,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,TW,2016,0.838290452957153,,3,貨物下游運輸與配送產生之排放 貨物下游運輸與配送產生之排放 海運 -- tkm,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=tkm, factor_unit=tkm"
空運,採購貨物上游運輸與配送產生之排放,--,"85,145.1066",tkm,ERP、Google map、marine online,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,TW,2016,0.815870583057404,,3,採購貨物上游運輸與配送產生之排放 採購貨物上游運輸與配送產生之排放 空運 -- tkm,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=tkm, factor_unit=tkm"
空運,貨物下游運輸與配送產生之排放,--,"3,978,895.8979",tkm,ERP、Google map、marine online,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,TW,2016,0.820226073265076,,3,貨物下游運輸與配送產生之排放 貨物下游運輸與配送產生之排放 空運 -- tkm,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=tkm, factor_unit=tkm"
購買商品之上游排放,可可粉,,"1,035.7311",公噸,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,芝麻粉,2.58,罐,Taiwan EPA,TW,2016,0.825469136238098,,1,可可粉 可可粉 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=罐"
購買商品之上游排放,食用油(棕櫚油),,"2,362.1534",公噸,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,燃料油使用(蒸餘油/重油使用，2014),4,l,Taiwan EPA,TW,2016,0.810624718666077,,3,食用油(棕櫚油) 食用油(棕櫚油) 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=l"
購買商品之上游排放,瓦楞紙箱,,"528,868.8541",kg,ERP,財務,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,食品包裝紙容器,8.24,kg,Taiwan EPA,TW,2016,0.860467076301575,,3,瓦楞紙箱 瓦楞紙箱 購買商品之上游排放 kg,table4_activity_csv,表4-1_食品飲料業_合成,4357879.357784,4357.879357784,已計算,活動數據 528869 kg -> 528869 kg; * factor
購買商品之上游排放,瓦楞紙箱,,"8,191,548.6402",kg,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,食品包裝紙容器,8.24,kg,Taiwan EPA,TW,2016,0.860467076301575,,3,瓦楞紙箱 瓦楞紙箱 購買商品之上游排放 kg,table4_activity_csv,表4-1_食品飲料業_合成,67498360.795248,67498.360795248,已計算,活動數據 8.19155e+06 kg -> 8.19155e+06 kg; * factor
購買商品之上游排放,酵母,,496.0908,公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Baker's yeast, dehydrated",5.61,kg CO2e/kg,AGRIBALYSE,FR,2024,0.808748602867126,此為國際平均值，實際情況可能因地區而異,3,酵母 酵母 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,2783069.388,2783.069388,已計算,活動數據 496.091 公噸 -> 496091 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,瓦楞紙箱,,"1,030,616.2047",kg,ERP,財務,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,食品包裝紙容器,8.24,kg,Taiwan EPA,TW,2016,0.860467076301575,,3,瓦楞紙箱 瓦楞紙箱 購買商品之上游排放 kg,table4_activity_csv,表4-1_食品飲料業_合成,8492277.526728,8492.277526728,已計算,活動數據 1.03062e+06 kg -> 1.03062e+06 kg; * factor
購買商品之上游排放,砂糖,,719.8320,公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,甘蔗吸管,0.00478,piece,Taiwan EPA,TW,2022,0.809673428535461,,2,砂糖 砂糖 sugar 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=piece"
購買商品之上游排放,麵粉,,"9,993.6633",公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Wheat flour, type 55 (for pastry)",0.72,kg CO2e/kg,AGRIBALYSE,FR,2024,0.852810740470886,此為國際平均值，實際情況可能因地區而異,3,麵粉 麵粉 flour wheat flour 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,7195437.576,7195.437576,已計算,活動數據 9993.66 公噸 -> 9.99366e+06 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,奶粉,,"3,006.3773",公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,鮮乳,2.48,kg,Taiwan EPA,TW,2017,0.807957768440247,,2,奶粉 奶粉 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,7455815.704,7455.815704,已計算,活動數據 3006.38 公噸 -> 3.00638e+06 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,檸檬酸,,532.9664,公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Lemonade, with sugar and artificial sweetener(s)",0.51,kg CO2e/kg,AGRIBALYSE,FR,2024,0.81896585226059,此為國際平均值，實際情況可能因地區而異,3,檸檬酸 檸檬酸 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,271812.864,271.812864,已計算,活動數據 532.966 公噸 -> 532966 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,可可粉,,903.7243,公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,芝麻粉,2.58,罐,Taiwan EPA,TW,2016,0.825469136238098,,1,可可粉 可可粉 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=罐"
購買商品之上游排放,酵母,,126.5279,公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Baker's yeast, dehydrated",5.61,kg CO2e/kg,AGRIBALYSE,FR,2024,0.808748602867126,此為國際平均值，實際情況可能因地區而異,3,酵母 酵母 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,709821.519,709.821519,已計算,活動數據 126.528 公噸 -> 126528 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,麵粉,,"14,929.8014",公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Wheat flour, type 55 (for pastry)",0.72,kg CO2e/kg,AGRIBALYSE,FR,2024,0.852810740470886,此為國際平均值，實際情況可能因地區而異,3,麵粉 麵粉 flour wheat flour 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,10749457.008,10749.457008,已計算,活動數據 14929.8 公噸 -> 1.49298e+07 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,食用油(大豆油),,229.2880,公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Soybean oil, crude, degummed at coast USA",0.549179722,kg CO2e/kg ,Idemat,EU,2024,0.843664526939392,此為國際平均值，實際情況可能因地區而異,3,食用油(大豆油) 食用油(大豆油) soybean oil 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,125920.320097936,125.920320097936,已計算,活動數據 229.288 公噸 -> 229288 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,食鹽,,336.2226,公噸,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,鹽酸，37％,1.69,kg,Taiwan EPA,TW,2014,0.838397264480591,,3,食鹽 食鹽 salt sodium chloride 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,568216.194,568.216194,已計算,活動數據 336.223 公噸 -> 336223 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,奶粉,,"1,135.2269",公噸,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,鮮乳,2.48,kg,Taiwan EPA,TW,2017,0.807957768440247,,2,奶粉 奶粉 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,2815362.712,2815.362712,已計算,活動數據 1135.23 公噸 -> 1.13523e+06 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,PET 瓶坯,,"3,846,865.8913",kg,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢容器-PET廢塑膠片,0.35,kg,Taiwan EPA,TW,2015,0.890246987342834,,3,PET 瓶坯 PET 瓶坯 polyethylene terephthalate PET plastic polyethylene plastic 購買商品之上游排放 kg,table4_activity_csv,表4-1_食品飲料業_合成,1346403.061955,1346.403061955,已計算,活動數據 3.84687e+06 kg -> 3.84687e+06 kg; * factor
購買商品之上游排放,食鹽,,56.2971,公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,鹽酸，37％,1.69,kg,Taiwan EPA,TW,2014,0.838397264480591,,3,食鹽 食鹽 salt sodium chloride 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,95142.099,95.142099,已計算,活動數據 56.2971 公噸 -> 56297.1 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,砂糖,,"8,908.7736",公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,甘蔗吸管,0.00478,piece,Taiwan EPA,TW,2022,0.809673428535461,,2,砂糖 砂糖 sugar 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=piece"
購買商品之上游排放,砂糖,,"2,934.7254",公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,甘蔗吸管,0.00478,piece,Taiwan EPA,TW,2022,0.809673428535461,,2,砂糖 砂糖 sugar 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=piece"
購買商品之上游排放,食鹽,,128.8484,公噸,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,鹽酸，37％,1.69,kg,Taiwan EPA,TW,2014,0.838397264480591,,3,食鹽 食鹽 salt sodium chloride 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,217753.796,217.753796,已計算,活動數據 128.848 公噸 -> 128848 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,PET 瓶坯,,"1,637,762.3443",kg,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢容器-PET廢塑膠片,0.35,kg,Taiwan EPA,TW,2015,0.890246987342834,,3,PET 瓶坯 PET 瓶坯 polyethylene terephthalate PET plastic polyethylene plastic 購買商品之上游排放 kg,table4_activity_csv,表4-1_食品飲料業_合成,573216.820505,573.216820505,已計算,活動數據 1.63776e+06 kg -> 1.63776e+06 kg; * factor
購買商品之上游排放,PET 瓶坯,,"400,905.8263",kg,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢容器-PET廢塑膠片,0.35,kg,Taiwan EPA,TW,2015,0.890246987342834,,3,PET 瓶坯 PET 瓶坯 polyethylene terephthalate PET plastic polyethylene plastic 購買商品之上游排放 kg,table4_activity_csv,表4-1_食品飲料業_合成,140317.039205,140.317039205,已計算,活動數據 400906 kg -> 400906 kg; * factor
購買商品之上游排放,玉米澱粉,,"7,665.6018",公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Pop-corn or air-popped maize, unsalted",0.98,kg CO2e/kg,AGRIBALYSE,FR,2024,0.826437711715698,此為國際平均值，實際情況可能因地區而異,3,玉米澱粉 玉米澱粉 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,7512289.764,7512.289764,已計算,活動數據 7665.6 公噸 -> 7.6656e+06 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,可可粉,,148.2480,公噸,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,芝麻粉,2.58,罐,Taiwan EPA,TW,2016,0.825469136238098,,1,可可粉 可可粉 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=罐"
購買商品之上游排放,奶粉,,"3,157.4866",公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,鮮乳,2.48,kg,Taiwan EPA,TW,2017,0.807957768440247,,2,奶粉 奶粉 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,7830566.768,7830.566768,已計算,活動數據 3157.49 公噸 -> 3.15749e+06 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,可可粉,,82.2544,公噸,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,芝麻粉,2.58,罐,Taiwan EPA,TW,2016,0.825469136238098,,1,可可粉 可可粉 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=罐"
購買商品之上游排放,PET 瓶坯,,"4,614,478.1693",kg,ERP,財務,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢容器-PET廢塑膠片,0.35,kg,Taiwan EPA,TW,2015,0.890246987342834,,3,PET 瓶坯 PET 瓶坯 polyethylene terephthalate PET plastic polyethylene plastic 購買商品之上游排放 kg,table4_activity_csv,表4-1_食品飲料業_合成,1615067.359255,1615.067359255,已計算,活動數據 4.61448e+06 kg -> 4.61448e+06 kg; * factor
購買商品之上游排放,食品級CO2,,"2,634.1826",公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Smoked lardoons, raw",6.22,kg CO2e/kg,AGRIBALYSE,FR,2024,0.867727339267731,此為國際平均值，實際情況可能因地區而異,3,食品級CO2 食品級CO2 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,16384615.772,16384.615772,已計算,活動數據 2634.18 公噸 -> 2.63418e+06 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,麵粉,,"2,904.5741",公噸,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Wheat flour, type 55 (for pastry)",0.72,kg CO2e/kg,AGRIBALYSE,FR,2024,0.852810740470886,此為國際平均值，實際情況可能因地區而異,3,麵粉 麵粉 flour wheat flour 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,2091293.352,2091.293352,已計算,活動數據 2904.57 公噸 -> 2.90457e+06 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,食用油(大豆油),,785.9682,公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Soybean oil, crude, degummed at coast USA",0.549179722,kg CO2e/kg ,Idemat,EU,2024,0.843664526939392,此為國際平均值，實際情況可能因地區而異,3,食用油(大豆油) 食用油(大豆油) soybean oil 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,431637.79757684,431.637797576841,已計算,活動數據 785.968 公噸 -> 785968 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,食用油(大豆油),,643.7945,公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Soybean oil, crude, degummed at coast USA",0.549179722,kg CO2e/kg ,Idemat,EU,2024,0.843664526939392,此為國際平均值，實際情況可能因地區而異,3,食用油(大豆油) 食用油(大豆油) soybean oil 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,353558.884535129,353.558884535129,已計算,活動數據 643.794 公噸 -> 643794 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,玻璃瓶,,"25,681,292.9614",kg,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,玻璃容器,1.02,kg,Taiwan EPA,TW,2014,0.883074641227722,,3,玻璃瓶 玻璃瓶 購買商品之上游排放 kg,table4_activity_csv,表4-1_食品飲料業_合成,26194918.820628,26194.918820628,已計算,活動數據 2.56813e+07 kg -> 2.56813e+07 kg; * factor
購買商品之上游排放,鋁罐,,"3,518,652.0752",kg,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢鋁容器-鋁錠,1.19,kg,Taiwan EPA,TW,2015,0.866223514080048,,3,鋁罐 鋁罐 購買商品之上游排放 kg,table4_activity_csv,表4-1_食品飲料業_合成,4187195.969488,4187.195969488,已計算,活動數據 3.51865e+06 kg -> 3.51865e+06 kg; * factor
購買商品之上游排放,奶粉,,157.8054,公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,鮮乳,2.48,kg,Taiwan EPA,TW,2017,0.807957768440247,,2,奶粉 奶粉 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,391357.392,391.357392,已計算,活動數據 157.805 公噸 -> 157805 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,塑膠膜包材,,"764,641.3601",kg,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢容器-PE廢塑膠片,0.2,kg,Taiwan EPA,TW,2015,0.883185029029846,,3,塑膠膜包材 塑膠膜包材 購買商品之上游排放 kg,table4_activity_csv,表4-1_食品飲料業_合成,152928.27202,152.92827202,已計算,活動數據 764641 kg -> 764641 kg; * factor
購買商品之上游排放,麵粉,,"11,503.7220",公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Wheat flour, type 55 (for pastry)",0.72,kg CO2e/kg,AGRIBALYSE,FR,2024,0.852810740470886,此為國際平均值，實際情況可能因地區而異,3,麵粉 麵粉 flour wheat flour 購買商品之上游排放 公噸,table4_activity_csv,表4-1_食品飲料業_合成,8282679.84,8282.67984,已計算,活動數據 11503.7 公噸 -> 1.15037e+07 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,電力,,"10,706,698.4593",kwh,台電電費單,總務課,連續量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,電力排放係數(2011),0.536,kwh,Taiwan EPA,TW,2013,0.852146685123444,,3,電力 電力 electricity power 購買商品之上游排放 kwh,table4_activity_csv,表4-1_食品飲料業_合成,5738790.3741848,5738.7903741848,已計算,活動數據 1.07067e+07 kwh -> 1.07067e+07 kWh; * factor
購買商品之上游排放,自來水,,"276,295.7049",度,台灣自來水水費單,總務課,連續量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,工業用水（韓國，1998）,0.000102,kg,Taiwan EPA,TW,2018,0.808700561523438,,1,自來水 自來水 購買商品之上游排放 度,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=度, factor_unit=kg"
一般事業廢棄物-焚化,處置,,141.3860,mt,環境部申報紀錄,環保課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,廢棄物掩埋清理服務(南部科學工業園區-台南園區),7.07,mt,Taiwan EPA,TW,2014,0.871357083320618,,3,處置 處置 一般事業廢棄物-焚化 mt,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=mt, factor_unit=mt"
一般事業廢棄物-掩埋,處置,,81.0365,mt,環境部申報紀錄,環保課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,廢棄物掩埋清理服務(南部科學工業園區-台南園區),7.07,mt,Taiwan EPA,TW,2014,0.862284481525421,,3,處置 處置 一般事業廢棄物-掩埋 mt,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=mt, factor_unit=mt"
一般事業廢棄物-運輸,運輸,,"43,092.3091",tkm,環境部申報紀錄、Google map,環保課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,以柴油動力垃圾車清除運輸一般廢棄物,1.31,tkm,Taiwan EPA,TW,2018,0.862348794937134,,3,運輸 運輸 一般事業廢棄物-運輸 tkm,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=tkm, factor_unit=tkm"
冷媒補充-氨冷凍系統,氨(NH3)冷媒,逸散 (F),0.0527,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,1,Tier 1 - 台灣本地,氮氣,0.13,m3,Taiwan EPA,TW,2017,0.843164205551147,,3,氨(NH3)冷媒 氨(NH3)冷媒 冷媒補充-氨冷凍系統 逸散 (F) 公噸,table4_activity_csv,表4-1_食品飲料業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=m3"
